"locus","chr","start","stop","processed","K","n_snps","h2_ASD","h2_ADHD","p_ASD","p_ADHD","gate_pass","rho_hat","rho_raw","paramlim_drop","rho_lower","rho_upper","bivar_p","n_pheno_returned","dropped_pheno"
877,5,120371858,120960737,TRUE,149,1947,NA,0.000649157,NA,3.42713e-11,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
878,5,120960738,122005291,TRUE,180,1677,0.000658496,2.37198e-05,0.0592213,0.380443,FALSE,NA,NA,NA,NA,NA,NA,2,NA
879,5,122005292,123191941,TRUE,224,2844,1.83157e-05,0.000271954,0.471479,0.00427636,FALSE,NA,NA,NA,NA,NA,NA,2,NA
880,5,123191942,124109485,TRUE,271,1901,NA,0.000117288,NA,0.137824,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
881,5,124109486,125131720,TRUE,369,2485,NA,0.000453083,NA,0.000367141,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
882,5,125131721,126054697,TRUE,213,2342,NA,8.81402e-05,NA,0.172111,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
883,5,126054698,126992836,TRUE,145,2031,2.73347e-05,NA,0.45489,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"ADHD"
884,5,126992837,128067414,TRUE,169,1939,0.000252051,8.36387e-05,0.255405,0.16548,FALSE,NA,NA,NA,NA,NA,NA,2,NA
885,5,128067415,128734905,TRUE,142,2058,NA,6.93963e-05,NA,0.181519,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
886,5,128734906,130573817,TRUE,167,2764,0.000497974,0.000105002,0.106441,0.106667,FALSE,NA,NA,NA,NA,NA,NA,2,NA
887,5,130573818,132554690,TRUE,186,2569,NA,0.000188486,NA,0.0237303,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
888,5,132554691,134556570,TRUE,544,3474,NA,0.00123939,NA,6.27529e-13,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
889,5,134556571,135344943,TRUE,196,1857,0.000122522,0.00016355,0.375344,0.0441526,FALSE,NA,NA,NA,NA,NA,NA,2,NA
890,5,135344944,136949853,TRUE,330,3050,0.000715943,0.00100252,0.10074,2.43428e-12,FALSE,NA,NA,NA,NA,NA,NA,2,NA
891,5,136949854,139408116,TRUE,302,2789,NA,0.000329821,NA,0.00347395,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
892,5,139408117,141253830,TRUE,366,2905,NA,0.000651118,NA,1.25926e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
893,5,141253831,142532956,TRUE,304,2543,NA,0.000408311,NA,0.000519039,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
894,5,142532957,143605908,TRUE,246,2078,3.65366e-05,0.000258834,0.457704,0.00788283,FALSE,NA,NA,NA,NA,NA,NA,2,NA
895,5,143605909,145319096,TRUE,213,3224,0.000740289,0.000596422,0.0532963,3.75824e-08,FALSE,NA,NA,NA,NA,NA,NA,2,NA
896,5,145319097,147180171,TRUE,293,3265,NA,0.000386375,NA,0.000635909,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
897,5,147180172,148662214,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
898,5,148662215,149850203,TRUE,396,2346,0.000557335,0.000538658,0.178076,6.16817e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
899,5,149850204,150981934,TRUE,277,2607,3.72729e-05,0.000243575,0.459552,0.0158481,FALSE,NA,NA,NA,NA,NA,NA,2,NA
900,5,150981935,151892617,TRUE,171,1979,0.000139924,0.000162916,0.351103,0.0315442,FALSE,NA,NA,NA,NA,NA,NA,2,NA
901,5,151892618,152878627,TRUE,167,1998,NA,0.000120659,NA,0.0804335,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
902,5,152878628,153734494,TRUE,182,2270,NA,0.000120833,NA,0.0919139,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
903,5,153734495,154599750,TRUE,277,1816,NA,8.70156e-05,NA,0.220009,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
904,5,154599751,155459556,TRUE,190,1858,1.25681e-05,0.000295226,0.474465,0.0011569,FALSE,NA,NA,NA,NA,NA,NA,2,NA
905,5,155459557,156345451,TRUE,177,2013,NA,5.5982e-05,NA,0.259948,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
906,5,156345452,157191081,TRUE,206,2222,NA,0.000226071,NA,0.0122394,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
907,5,157191082,158484775,TRUE,324,2799,NA,0.000373372,NA,0.00127242,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
908,5,158484776,159663733,TRUE,254,2458,NA,0.000403791,NA,0.00023124,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
909,5,159663734,160519049,TRUE,282,2023,0.000101273,0.000585598,0.411138,8.83059e-07,FALSE,NA,NA,NA,NA,NA,NA,2,NA
910,5,160519050,161478177,TRUE,184,2072,1.99345e-05,0.000275544,0.466993,0.0019142,FALSE,NA,NA,NA,NA,NA,NA,2,NA
911,5,161478178,162386027,TRUE,153,1544,NA,1.68362e-05,NA,0.403074,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
912,5,162386028,163781268,TRUE,339,2924,0.000680171,0.00032787,0.114819,0.00483467,FALSE,NA,NA,NA,NA,NA,NA,2,NA
913,5,163781269,165289211,TRUE,354,2915,0.00032697,0.000538346,0.278679,2.76499e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
914,5,165289212,166863413,TRUE,430,2717,NA,0.000505393,NA,0.000262383,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
915,5,166863414,168342743,TRUE,472,2688,NA,0.000655946,NA,9.86097e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
916,5,168342744,169506966,TRUE,375,2843,NA,9.87964e-05,NA,0.216145,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
917,5,169506967,170898340,TRUE,317,2704,0.000125231,0.000453514,0.399132,0.000139903,FALSE,NA,NA,NA,NA,NA,NA,2,NA
918,5,170898341,172285682,TRUE,479,2844,0.000889788,0.000198637,0.0936655,0.0839655,FALSE,NA,NA,NA,NA,NA,NA,2,NA
919,5,172285683,173606995,TRUE,373,2899,NA,0.000591669,NA,8.33101e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
920,5,173606996,174662885,TRUE,359,2430,NA,0.000133902,NA,0.138008,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
921,5,174662886,176180301,TRUE,342,2343,NA,0.000207053,NA,0.0473483,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
922,5,176180302,177659902,TRUE,210,1954,NA,0.000162247,NA,0.0483479,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
923,5,177659903,178595252,TRUE,352,2834,NA,0.000262794,NA,0.0200692,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
924,5,178595253,179794710,TRUE,458,2709,NA,0.000455776,NA,0.00109475,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
925,5,179794711,180902886,TRUE,220,1853,7.49146e-05,0.000326054,0.422138,0.00120983,FALSE,NA,NA,NA,NA,NA,NA,2,NA
926,6,63979,1380679,TRUE,443,2928,NA,0.000189717,NA,0.0887015,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
927,6,1380680,2746531,TRUE,382,2871,0.000188727,0.000563603,0.3676,2.49366e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
928,6,2746532,3964072,TRUE,403,2809,5.54102e-05,0.000288477,0.454719,0.0174654,FALSE,NA,NA,NA,NA,NA,NA,2,NA
929,6,3964073,4657086,TRUE,162,1813,NA,0.000191014,NA,0.0147384,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
930,6,4657087,5378213,TRUE,179,1746,0.000317372,9.20721e-05,0.214077,0.142551,FALSE,NA,NA,NA,NA,NA,NA,2,NA
931,6,5378214,6621937,TRUE,458,3158,4.54122e-05,0.000566482,0.463562,9.3391e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
932,6,6621938,7808323,TRUE,488,3105,NA,0.000234984,NA,0.0548803,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
933,6,7808324,9020710,TRUE,247,2999,0.000143473,0.000277849,0.372015,0.00507009,FALSE,NA,NA,NA,NA,NA,NA,2,NA
934,6,9020711,10416550,TRUE,357,3189,NA,0.000173604,NA,0.0841026,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
935,6,10416551,11790671,TRUE,372,3070,NA,0.000913758,NA,2.04296e-10,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
936,6,11790672,13352326,TRUE,362,3271,NA,0.000307201,NA,0.0086452,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
937,6,13352327,15069421,TRUE,416,2989,NA,0.000678408,NA,1.76358e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
938,6,15069422,16566882,TRUE,424,3401,0.000662729,0.000804001,0.145987,4.62437e-08,FALSE,NA,NA,NA,NA,NA,NA,2,NA
939,6,16566883,17391994,TRUE,273,1782,0.00159948,0.000337631,0.00155777,0.00169879,TRUE,-0.00402338,-0.00402338,FALSE,NA,NA,0.988666,2,NA
940,6,17391995,18208676,TRUE,179,1863,NA,0.000278727,NA,0.00159239,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
941,6,18208677,18775022,TRUE,128,1853,0.000380783,0.000215733,0.13617,0.00332768,FALSE,NA,NA,NA,NA,NA,NA,2,NA
942,6,18775023,19449152,TRUE,118,1800,0.000309455,0.00036427,0.173212,5.98724e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
943,6,19449153,20418020,TRUE,276,2095,NA,0.00040046,NA,0.000327798,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
944,6,20418021,21295864,TRUE,236,2073,NA,0.00016663,NA,0.0511714,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
945,6,21295865,22199713,TRUE,259,1660,NA,0.000248923,NA,0.0120148,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
946,6,22199714,23192337,TRUE,287,2629,NA,0.00031264,NA,0.00363543,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
947,6,23192338,23939306,TRUE,219,1915,0.00063855,0.000388835,0.0826604,0.000137804,FALSE,NA,NA,NA,NA,NA,NA,2,NA
948,6,23939307,24950379,TRUE,331,2949,NA,0.000540709,NA,3.75774e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
949,6,24950380,25684629,TRUE,231,2270,NA,0.000397737,NA,0.000131334,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
950,6,25684630,26396200,TRUE,125,1792,NA,0.000475902,NA,6.42549e-08,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
951,6,26396201,27261035,TRUE,80,1348,NA,0.000296424,NA,1.63553e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
952,6,27261036,28666364,TRUE,130,2690,0.000339913,0.000356469,0.16319,1.79621e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
953,6,28666365,29529755,TRUE,83,2444,0.00025564,0.000143013,0.176032,0.0196395,FALSE,NA,NA,NA,NA,NA,NA,2,NA
954,6,29529756,29833843,TRUE,49,2482,0.000790988,4.68589e-06,0.000922547,0.432077,FALSE,NA,NA,NA,NA,NA,NA,2,NA
955,6,29833844,30070717,TRUE,34,1724,0.000469278,1.22309e-05,0.0107217,0.345153,FALSE,NA,NA,NA,NA,NA,NA,2,NA
956,6,30070718,30715006,TRUE,92,2284,0.000118404,0.000119188,0.327878,0.0369054,FALSE,NA,NA,NA,NA,NA,NA,2,NA
957,6,30715007,31106493,TRUE,117,2169,0.000735124,0.000169673,0.0184984,0.0129875,TRUE,0.630862,0.630862,FALSE,-0.17385,1,0.108982,2,NA
958,6,31106494,31250556,TRUE,37,1581,0.000112103,1.02876e-05,0.256349,0.367707,FALSE,NA,NA,NA,NA,NA,NA,2,NA
959,6,31250557,31320268,TRUE,23,1067,0.000169209,NA,0.126675,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"ADHD"
960,6,31320269,31427209,TRUE,38,1465,6.18597e-05,6.3481e-05,0.345656,0.066133,FALSE,NA,NA,NA,NA,NA,NA,2,NA
961,6,31427210,32208901,TRUE,212,2189,0.000370895,0.000760049,0.198843,3.19442e-11,FALSE,NA,NA,NA,NA,NA,NA,2,NA
962,6,32208902,32454577,TRUE,42,1897,NA,9.90549e-05,NA,0.0167555,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
963,6,32454578,32539567,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
964,6,32539568,32586784,TRUE,11,298,2.04095e-05,1.52514e-05,0.367718,0.220313,FALSE,NA,NA,NA,NA,NA,NA,2,NA
965,6,32586785,32629239,TRUE,16,336,NA,1.88353e-05,NA,0.21956,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
966,6,32629240,32682213,TRUE,15,626,NA,3.50368e-05,NA,0.0953232,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
967,6,32682214,32897998,TRUE,65,1681,NA,6.63637e-05,NA,0.104191,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
968,6,32897999,33194975,TRUE,101,1913,0.000612367,7.66632e-05,0.029877,0.119996,FALSE,NA,NA,NA,NA,NA,NA,2,NA
969,6,33194976,33864262,TRUE,206,1830,NA,0.00049388,NA,2.49279e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
970,6,33864263,34979270,TRUE,190,2228,0.000113637,0.000487365,0.381367,2.17602e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
971,6,34979271,36346353,TRUE,264,2508,NA,0.000454464,NA,7.88737e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
972,6,36346354,37570051,TRUE,379,2758,NA,0.000296538,NA,0.0125879,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
973,6,37570052,38688720,TRUE,313,2392,0.000107058,0.000673323,0.41141,1.56515e-07,FALSE,NA,NA,NA,NA,NA,NA,2,NA
974,6,38688721,39785907,TRUE,335,2948,0.000890101,0.000346819,0.0594325,0.00277728,FALSE,NA,NA,NA,NA,NA,NA,2,NA
975,6,39785908,40778401,TRUE,273,2627,0.00112481,0.000512739,0.0164449,1.07206e-05,TRUE,0.207195,0.207195,FALSE,-0.4894,0.7928,0.456434,2,NA
976,6,40778402,42103738,TRUE,403,2661,NA,0.000204115,NA,0.0651245,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
977,6,42103739,43770626,TRUE,314,2761,0.000195552,0.000314647,0.350168,0.00521941,FALSE,NA,NA,NA,NA,NA,NA,2,NA
978,6,43770627,44596897,TRUE,344,1712,NA,0.000494332,NA,0.000107639,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
979,6,44596898,45408421,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
980,6,45408422,46430701,TRUE,226,1928,NA,0.000222377,NA,0.0167425,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
981,6,46430702,47313443,TRUE,239,1925,NA,0.000487836,NA,9.77865e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
982,6,47313444,48393981,TRUE,198,2399,0.000520163,0.000160173,0.115198,0.0445701,FALSE,NA,NA,NA,NA,NA,NA,2,NA
983,6,48393982,49528164,TRUE,116,2342,4.15855e-05,0.000394004,0.43267,1.82543e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
984,6,49528165,50940767,TRUE,219,3068,NA,0.000587431,NA,6.57799e-08,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
985,6,50940768,51826423,TRUE,157,2281,0.0003958,8.47918e-05,0.150301,0.145484,FALSE,NA,NA,NA,NA,NA,NA,2,NA
986,6,51826424,52598879,TRUE,254,1943,0.000343797,0.000315713,0.235029,0.00236164,FALSE,NA,NA,NA,NA,NA,NA,2,NA
987,6,52598880,53425492,TRUE,165,1790,2.2855e-05,0.000199327,0.462205,0.0144129,FALSE,NA,NA,NA,NA,NA,NA,2,NA
988,6,53425493,54452767,TRUE,170,2174,0.000408742,0.000230112,0.152023,0.00527663,FALSE,NA,NA,NA,NA,NA,NA,2,NA
989,6,54452768,55469137,TRUE,172,3195,0.000134272,NA,0.356635,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"ADHD"
990,6,55469138,56200985,TRUE,129,2023,0.000227067,NA,0.248383,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"ADHD"
991,6,56200986,57316157,TRUE,155,1564,NA,5.55602e-05,NA,0.239573,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
992,6,57316158,58141889,TRUE,20,1071,0.000147334,NA,0.140121,NA,FALSE,NA,NA,NA,NA,NA,NA,1,"ADHD"
993,6,58141890,61883560,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
994,6,61883561,62693128,TRUE,26,2072,NA,0.000173178,NA,7.4845e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
995,6,62693129,64010286,TRUE,110,2931,NA,0.000104698,NA,0.0675368,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
996,6,64010287,65759861,TRUE,170,3286,9.19487e-05,0.000262046,0.395377,0.00254652,FALSE,NA,NA,NA,NA,NA,NA,2,NA
997,6,65759862,66445495,TRUE,114,1727,1.33473e-05,0.000157901,0.466112,0.0167658,FALSE,NA,NA,NA,NA,NA,NA,2,NA
998,6,66445496,67036787,TRUE,86,1886,0.000564874,5.31529e-05,0.0304559,0.189141,FALSE,NA,NA,NA,NA,NA,NA,2,NA
999,6,67036788,67559694,TRUE,123,1750,0.000148713,2.28021e-05,0.317785,0.360012,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1000,6,67559695,68547494,TRUE,148,3284,NA,2.34851e-05,NA,0.368545,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1001,6,68547495,69294227,TRUE,188,2419,0.000646186,0.000335007,0.0662565,0.000323492,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1002,6,69294228,70363348,TRUE,180,2522,NA,0.000382619,NA,4.3858e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1003,6,70363349,71610787,TRUE,262,2566,0.000782985,0.000631289,0.0608703,1.06719e-07,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1004,6,71610788,72290723,TRUE,158,1999,0.000176273,0.000334525,0.312299,0.000328291,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1005,6,72290724,73170168,TRUE,186,1968,NA,0.000284096,NA,0.00154193,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1006,6,73170169,74401506,TRUE,238,2579,0.00031027,0.000146195,0.249228,0.0765142,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1007,6,74401507,75461313,TRUE,152,2722,1.68645e-05,3.18144e-05,0.466931,0.332913,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1008,6,75461314,77274030,TRUE,164,2639,0.000163427,0.000201788,0.326817,0.0110076,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1009,6,77274031,78168731,TRUE,183,2217,NA,0.000302516,NA,0.000842096,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1010,6,78168732,78959762,TRUE,101,1864,3.35075e-05,0.000476271,0.438179,4.04708e-09,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1011,6,78959763,79859903,TRUE,111,2043,NA,0.000290256,NA,0.000103677,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1012,6,79859904,80693927,TRUE,222,2075,NA,0.000356094,NA,0.00044125,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1013,6,80693928,81567706,TRUE,123,2231,NA,0.000100373,NA,0.0840279,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1014,6,81567707,82388204,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1015,6,82388205,83571953,TRUE,229,2509,NA,0.000124191,NA,0.10713,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1016,6,83571954,85038134,TRUE,215,2134,NA,0.000308134,NA,0.00130422,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1017,6,85038135,85837203,TRUE,163,1982,NA,0.000350106,NA,9.79601e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1018,6,85837204,86818669,TRUE,121,1955,NA,2.72832e-05,NA,0.335593,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1019,6,86818670,87516322,TRUE,151,1818,NA,6.45062e-06,NA,0.452094,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1020,6,87516323,88499745,TRUE,135,2022,NA,0.000199867,NA,0.00685338,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1021,6,88499746,89974267,TRUE,380,3228,0.000675927,0.000487804,0.128954,0.00016577,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1022,6,89974268,91097024,TRUE,258,1831,NA,0.000380177,NA,0.000482473,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1023,6,91097025,92015279,TRUE,205,1961,NA,0.000405756,NA,4.68935e-05,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1024,6,92015280,92953798,TRUE,210,1914,NA,0.000221992,NA,0.0124884,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1025,6,92953799,93696825,TRUE,181,1846,NA,0.000474397,NA,1.91696e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1026,6,93696826,95176337,TRUE,316,3346,NA,0.000308145,NA,0.00649668,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1027,6,95176338,96480153,TRUE,146,2352,NA,0.000527235,NA,1.99187e-08,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1028,6,96480154,98173003,TRUE,242,3454,0.000901906,0.000383706,0.0334761,0.00025782,TRUE,-0.243,-0.243,FALSE,-1,0.37414,0.459937,2,NA
1029,6,98173004,99678876,TRUE,247,2385,0.000458611,0.00053109,0.168419,1.7094e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1030,6,99678877,100878645,TRUE,245,2515,NA,6.85712e-05,NA,0.242839,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1031,6,100878646,101793542,TRUE,75,1771,NA,4.41101e-05,NA,0.207742,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1032,6,101793543,102637706,TRUE,162,1710,NA,0.00022149,NA,0.00647362,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1033,6,102637707,103612625,TRUE,101,1878,2.44493e-05,0.000146652,0.449738,0.0170585,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1034,6,103612626,104209796,FALSE,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA
1035,6,104209797,104951344,TRUE,135,1767,NA,4.67742e-06,NA,0.459223,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1036,6,104951345,106053915,TRUE,190,1760,NA,0.000206792,NA,0.014359,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1037,6,106053916,107309327,TRUE,388,3040,NA,0.000661693,NA,1.32476e-06,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1038,6,107309328,109043244,TRUE,272,2605,NA,0.000400226,NA,0.000391505,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1039,6,109043245,110647842,TRUE,168,2998,NA,0.000134244,NA,0.0616291,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1040,6,110647843,111363443,TRUE,143,1780,5.99311e-05,0.000111508,0.419732,0.0784315,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1041,6,111363444,112342873,TRUE,189,1830,NA,0.000313811,NA,0.000758152,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1042,6,112342874,113705003,TRUE,291,2327,NA,0.000417995,NA,0.000231188,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1043,6,113705004,115062811,TRUE,272,2479,0.000576787,0.000291285,0.127219,0.00483898,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1044,6,115062812,116132147,TRUE,134,2438,0.000271704,2.92789e-05,0.215635,0.334202,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1045,6,116132148,117674076,TRUE,259,2973,NA,0.000234214,NA,0.0155839,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1046,6,117674077,118529071,TRUE,166,1801,3.6812e-07,0.000298627,0.485029,0.000574673,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1047,6,118529072,119451294,TRUE,143,2069,0.000323452,0.000221316,0.184957,0.00450917,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1048,6,119451295,120339244,TRUE,136,2128,0.000642836,0.000251907,0.0418091,0.00135017,TRUE,0.946665,0.946665,FALSE,0.36615,1,0.0116356,2,NA
1049,6,120339245,121087444,TRUE,101,1883,NA,0.000101498,NA,0.0664948,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1050,6,121087445,121908063,TRUE,101,2221,9.77986e-05,0.000311892,0.359024,4.01976e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1051,6,121908064,122929290,TRUE,117,2120,NA,0.000138014,NA,0.0308919,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1052,6,122929291,123854857,TRUE,251,2115,0.000759105,0.000493487,0.0626446,8.31279e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1053,6,123854858,125365054,TRUE,390,2910,NA,0.000368715,NA,0.00307496,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1054,6,125365055,127545459,TRUE,309,2855,0.000148377,0.000488127,0.381545,4.75241e-05,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1055,6,127545460,128763380,TRUE,158,1814,0.00014114,0.000197063,0.344403,0.0113185,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1056,6,128763381,129850178,TRUE,177,2188,NA,0.000115011,NA,0.0956694,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1057,6,129850179,130550137,TRUE,270,1828,NA,0.000440981,NA,0.000112745,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1058,6,130550138,131457164,TRUE,156,2502,NA,0.000224666,NA,0.00538652,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1059,6,131457165,132890694,TRUE,307,2593,NA,0.000227555,NA,0.0263641,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1060,6,132890695,134313643,TRUE,320,2971,0.000620227,0.000577347,0.129069,4.20382e-06,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1061,6,134313644,135544083,TRUE,318,2313,0.000742056,0.000186574,0.0893664,0.0575386,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1062,6,135544084,137553212,TRUE,274,2372,NA,0.000364626,NA,0.00114193,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1063,6,137553213,138825721,TRUE,318,2864,NA,0.000279318,NA,0.0108376,FALSE,NA,NA,NA,NA,NA,NA,1,"ASD"
1064,6,138825722,139716713,TRUE,214,1920,0.000651297,0.000198097,0.0765857,0.0222277,FALSE,NA,NA,NA,NA,NA,NA,2,NA
1065,6,139716714,141449453,TRUE,309,2922,0.000166304,0.000407547,0.369062,0.000489561,FALSE,NA,NA,NA,NA,NA,NA,2,NA
