locus	chr	start	stop	phen	h2.obs	h2.latent	ascertained	p
870	5	113121556	113998532	ASD	0.00134881	0.00217242	FALSE	0.00422695
870	5	113121556	113998532	SCZ	0.000498047	0.000797677	FALSE	0.00336294
871	5	113998533	115117631	SCZ	0.000446922	0.000715795	FALSE	0.00912156
872	5	115117632	116208000	SCZ	0.000385143	0.000616849	FALSE	0.0362398
873	5	116208001	117348497	SCZ	0.000785017	0.00125729	FALSE	0.000188733
874	5	117348498	118605251	SCZ	0.000273604	0.000438207	FALSE	0.0917805
875	5	118605252	119664173	SCZ	0.000346511	0.000554975	FALSE	0.0331961
876	5	119664174	120371857	ASD	1.88731e-05	3.03974e-05	FALSE	0.465488
876	5	119664174	120371857	SCZ	0.000182659	0.000292549	FALSE	0.0983066
877	5	120371858	120960737	SCZ	0.000486222	0.000778738	FALSE	0.00119818
878	5	120960738	122005291	ASD	0.000579838	0.000933897	FALSE	0.103001
878	5	120960738	122005291	SCZ	3.07941e-05	4.93201e-05	FALSE	0.412605
879	5	122005292	123191941	ASD	0.000119146	0.000191899	FALSE	0.38863
879	5	122005292	123191941	SCZ	0.000489206	0.000783518	FALSE	0.00320908
880	5	123191942	124109485	SCZ	0.000517289	0.000828495	FALSE	0.0052949
881	5	124109486	125131720	SCZ	0.000635604	0.00101799	FALSE	0.00314192
882	5	125131721	126054697	SCZ	0.000292963	0.000469212	FALSE	0.0440889
883	5	126054698	126992836	SCZ	0.000100689	0.000161265	FALSE	0.251055
884	5	126992837	128067414	ASD	0.000139377	0.000224483	FALSE	0.355481
884	5	126992837	128067414	SCZ	0.000376804	0.000603493	FALSE	0.00858611
885	5	128067415	128734905	SCZ	3.23289e-05	5.17783e-05	FALSE	0.389108
886	5	128734906	130573817	ASD	0.000397563	0.000640321	FALSE	0.179534
886	5	128734906	130573817	SCZ	0.000646141	0.00103487	FALSE	0.000104827
887	5	130573818	132554690	ASD	0.000488765	0.000787213	FALSE	0.152494
887	5	130573818	132554690	SCZ	0.000408232	0.000653828	FALSE	0.0118017
888	5	132554691	134556570	SCZ	0.000876722	0.00140417	FALSE	0.00101928
889	5	134556571	135344943	ASD	7.5624e-05	0.000121801	FALSE	0.423382
889	5	134556571	135344943	SCZ	0.000198694	0.00031823	FALSE	0.118675
890	5	135344944	136949853	ASD	0.00044841	0.000722216	FALSE	0.215862
890	5	135344944	136949853	SCZ	0.000645614	0.00103402	FALSE	0.0018246
891	5	136949854	139408116	SCZ	0.00131853	0.00211177	FALSE	1.58955e-08
892	5	139408117	141253830	SCZ	0.000805178	0.00128958	FALSE	0.000269259
893	5	141253831	142532956	SCZ	0.000100338	0.000160702	FALSE	0.308564
894	5	142532957	143605908	ASD	0.000149357	0.000240556	FALSE	0.373609
894	5	142532957	143605908	SCZ	0.000720105	0.00115333	FALSE	0.000140322
895	5	143605909	145319096	ASD	0.000593965	0.000956649	FALSE	0.116955
895	5	143605909	145319096	SCZ	0.000708841	0.00113529	FALSE	0.000137774
896	5	145319097	147180171	SCZ	0.000255087	0.00040855	FALSE	0.113832
897	5	147180172	148662214	ASD	9.31436e-06	1.50019e-05	FALSE	0.482439
898	5	148662215	149850203	ASD	0.000330948	0.00053303	FALSE	0.29716
898	5	148662215	149850203	SCZ	0.000451146	0.000722559	FALSE	0.0281593
899	5	149850204	150981934	SCZ	0.000469611	0.000752133	FALSE	0.0110617
900	5	150981935	151892617	ASD	0.000134871	0.000217225	FALSE	0.360207
900	5	150981935	151892617	SCZ	0.000412526	0.000660705	FALSE	0.00480961
901	5	151892618	152878627	SCZ	0.00101088	0.00161904	FALSE	3.31776e-09
902	5	152878628	153734494	SCZ	0.000800036	0.00128135	FALSE	2.83002e-06
903	5	153734495	154599750	ASD	3.88315e-05	6.25426e-05	FALSE	0.459278
903	5	153734495	154599750	SCZ	0.000670814	0.00107438	FALSE	0.000472856
904	5	154599751	155459556	SCZ	0.000154095	0.0002468	FALSE	0.164614
905	5	155459557	156345451	SCZ	0.000573384	0.000918337	FALSE	0.000528673
906	5	156345452	157191081	ASD	3.44441e-05	5.54763e-05	FALSE	0.457214
906	5	156345452	157191081	SCZ	0.000291902	0.000467513	FALSE	0.0422528
907	5	157191082	158484775	SCZ	0.000668425	0.00107056	FALSE	0.00104019
908	5	158484776	159663733	SCZ	0.000818862	0.0013115	FALSE	4.68187e-05
909	5	159663734	160519049	ASD	0.000356461	0.000574122	FALSE	0.246881
909	5	159663734	160519049	SCZ	0.00025388	0.000406617	FALSE	0.0963014
910	5	160519050	161478177	ASD	7.83685e-05	0.000126222	FALSE	0.415544
910	5	160519050	161478177	SCZ	0.000504636	0.00080823	FALSE	0.00136623
911	5	161478178	162386027	SCZ	0.000608191	0.000974085	FALSE	0.000205811
912	5	162386028	163781268	ASD	0.000692478	0.00111532	FALSE	0.124068
912	5	162386028	163781268	SCZ	0.000361167	0.000578449	FALSE	0.0494396
913	5	163781269	165289211	ASD	9.18591e-05	0.00014795	FALSE	0.431357
913	5	163781269	165289211	SCZ	0.000276811	0.000443342	FALSE	0.105107
914	5	165289212	166863413	SCZ	0.000684924	0.00109698	FALSE	0.00392851
915	5	166863414	168342743	SCZ	0.000643422	0.00103051	FALSE	0.00724776
916	5	168342744	169506966	SCZ	0.000845122	0.00135356	FALSE	0.000208036
917	5	169506967	170898340	ASD	0.000352822	0.000568261	FALSE	0.275228
917	5	169506967	170898340	SCZ	0.000860659	0.00137844	FALSE	0.000118041
918	5	170898341	172285682	ASD	0.000924578	0.00148914	FALSE	0.0973359
918	5	170898341	172285682	SCZ	0.000845003	0.00135336	FALSE	0.000795265
919	5	172285683	173606995	ASD	5.46394e-05	8.80032e-05	FALSE	0.456783
919	5	172285683	173606995	SCZ	0.000699853	0.00112089	FALSE	0.00176824
920	5	173606996	174662885	SCZ	0.00030708	0.000491821	FALSE	0.0875706
921	5	174662886	176180301	SCZ	0.000870608	0.00139437	FALSE	9.30408e-05
922	5	176180302	177659902	SCZ	0.000465904	0.000746196	FALSE	0.0106309
923	5	177659903	178595252	SCZ	0.00101316	0.00162269	FALSE	1.41605e-05
924	5	178595253	179794710	SCZ	0.000528596	0.000846605	FALSE	0.0224935
925	5	179794711	180902886	ASD	0.00047244	0.000760919	FALSE	0.178845
926	6	63979	1380679	SCZ	0.00050129	0.000802871	FALSE	0.0232444
927	6	1380680	2746531	SCZ	0.000490364	0.000785371	FALSE	0.0217014
928	6	2746532	3964072	ASD	9.5548e-05	0.000153891	FALSE	0.433835
928	6	2746532	3964072	SCZ	0.000277913	0.000445108	FALSE	0.12001
929	6	3964073	4657086	SCZ	0.000178316	0.000285592	FALSE	0.119831
930	6	4657087	5378213	ASD	0.000510483	0.000822192	FALSE	0.124188
930	6	4657087	5378213	SCZ	0.000288041	0.00046133	FALSE	0.0380261
931	6	5378214	6621937	SCZ	0.000342906	0.000549202	FALSE	0.0857701
932	6	6621938	7808323	SCZ	0.000852023	0.00136461	FALSE	0.000649661
933	6	7808324	9020710	ASD	0.000727132	0.00117113	FALSE	0.0832354
933	6	7808324	9020710	SCZ	0.000388643	0.000622454	FALSE	0.021563
934	6	9020711	10416550	SCZ	0.000139389	0.000223246	FALSE	0.254802
935	6	10416551	11790671	SCZ	0.000319855	0.000512283	FALSE	0.0885035
936	6	11790672	13352326	SCZ	0.000693752	0.00111112	FALSE	0.00178879
937	6	13352327	15069421	SCZ	0.000661169	0.00105893	FALSE	0.00380691
938	6	15069422	16566882	ASD	0.000987909	0.00159114	FALSE	0.0695148
938	6	15069422	16566882	SCZ	0.000367506	0.000588601	FALSE	0.0631279
939	6	16566883	17391994	ASD	0.00160613	0.00258686	FALSE	0.00181319
939	6	16566883	17391994	SCZ	0.000369823	0.000592312	FALSE	0.0269782
940	6	17391995	18208676	SCZ	0.000285896	0.000457893	FALSE	0.0423146
941	6	18208677	18775022	ASD	0.000300817	0.000484501	FALSE	0.191996
941	6	18208677	18775022	SCZ	0.000233538	0.000374036	FALSE	0.0410429
942	6	18775023	19449152	ASD	0.000178406	0.000287344	FALSE	0.295416
942	6	18775023	19449152	SCZ	0.000449684	0.000720219	FALSE	0.000721665
943	6	19449153	20418020	SCZ	0.00051527	0.000825262	FALSE	0.00681208
944	6	20418021	21295864	SCZ	0.000303292	0.000485756	FALSE	0.0439408
945	6	21295865	22199713	SCZ	0.000409903	0.000656504	FALSE	0.0210113
946	6	22199714	23192337	SCZ	0.00028839	0.000461889	FALSE	0.0670766
947	6	23192338	23939306	ASD	0.000774986	0.00124821	FALSE	0.0643364
947	6	23192338	23939306	SCZ	0.00028124	0.000450437	FALSE	0.0620302
948	6	23939307	24950379	SCZ	0.00122486	0.00196174	FALSE	8.62638e-08
949	6	24950380	25684629	SCZ	0.0012031	0.0019269	FALSE	1.01854e-09
950	6	25684630	26396200	SCZ	0.00174051	0.00278762	FALSE	9.79814e-23
951	6	26396201	27261035	SCZ	0.00183919	0.00294566	FALSE	9.85283e-30
952	6	27261036	28666364	ASD	8.73177e-05	0.000140635	FALSE	0.39218
952	6	27261036	28666364	SCZ	0.00266719	0.0042718	FALSE	3.61535e-39
953	6	28666365	29529755	ASD	0.000213192	0.00034337	FALSE	0.221061
953	6	28666365	29529755	SCZ	0.00237266	0.00380008	FALSE	2.81842e-40
954	6	29529756	29833843	ASD	0.000777701	0.00125258	FALSE	0.00114741
954	6	29529756	29833843	SCZ	0.00129182	0.002069	FALSE	1.2263e-22
955	6	29833844	30070717	ASD	0.000467033	0.000752211	FALSE	0.010983
955	6	29833844	30070717	SCZ	0.00121021	0.00193829	FALSE	1.40172e-23
956	6	30070718	30715006	ASD	0.000285344	0.000459579	FALSE	0.164571
956	6	30070718	30715006	SCZ	0.00148972	0.00238594	FALSE	1.49439e-19
957	6	30715007	31106493	ASD	0.000739937	0.00119175	FALSE	0.0179471
957	6	30715007	31106493	SCZ	0.00153398	0.00245684	FALSE	6.85242e-20
958	6	31106494	31250556	ASD	0.000111128	0.000178984	FALSE	0.257902
958	6	31106494	31250556	SCZ	0.000967474	0.00154952	FALSE	1.03313e-17
959	6	31250557	31320268	ASD	0.000168888	0.000272013	FALSE	0.12705
959	6	31250557	31320268	SCZ	0.000877706	0.00140574	FALSE	3.29776e-18
960	6	31320269	31427209	ASD	6.55508e-05	0.000105577	FALSE	0.338806
960	6	31320269	31427209	SCZ	0.00121389	0.00194418	FALSE	4.79631e-23
961	6	31427210	32208901	ASD	0.000367042	0.000591164	FALSE	0.201151
961	6	31427210	32208901	SCZ	0.0022524	0.00360746	FALSE	2.11081e-25
962	6	32208902	32454577	SCZ	0.00109788	0.00175837	FALSE	1.84346e-19
963	6	32454578	32539567	ASD	5.10379e-05	8.22024e-05	FALSE	0.146897
963	6	32454578	32539567	SCZ	9.84147e-05	0.000157622	FALSE	0.0130375
964	6	32539568	32586784	SCZ	0.000444707	0.000712246	FALSE	4.24353e-10
965	6	32586785	32629239	SCZ	0.000761151	0.00121907	FALSE	1.77664e-16
966	6	32629240	32682213	SCZ	0.000922639	0.00147771	FALSE	1.68881e-21
967	6	32682214	32897998	SCZ	0.000814043	0.00130378	FALSE	2.39732e-11
968	6	32897999	33194975	ASD	0.000579403	0.000933196	FALSE	0.036654
968	6	32897999	33194975	SCZ	0.00102927	0.00164849	FALSE	1.27819e-12
969	6	33194976	33864262	SCZ	0.00128962	0.00206547	FALSE	1.88268e-11
970	6	33864263	34979270	ASD	3.87e-05	6.23308e-05	FALSE	0.456358
970	6	33864263	34979270	SCZ	0.000778664	0.00124712	FALSE	2.88701e-05
971	6	34979271	36346353	SCZ	0.000961827	0.00154047	FALSE	3.21701e-06
972	6	36346354	37570051	SCZ	0.000896367	0.00143563	FALSE	0.000111976
973	6	37570052	38688720	SCZ	0.000675381	0.0010817	FALSE	0.000913731
974	6	38688721	39785907	ASD	0.00107957	0.00173877	FALSE	0.0343423
974	6	38688721	39785907	SCZ	0.000419103	0.000671239	FALSE	0.0247514
975	6	39785908	40778401	ASD	0.000910947	0.00146719	FALSE	0.0494994
975	6	39785908	40778401	SCZ	0.000161626	0.000258861	FALSE	0.199139
976	6	40778402	42103738	SCZ	0.0008366	0.00133991	FALSE	0.000378791
977	6	42103739	43770626	ASD	0.000230845	0.000371802	FALSE	0.340975
977	6	42103739	43770626	SCZ	0.00104061	0.00166665	FALSE	4.72205e-06
978	6	43770627	44596897	SCZ	0.000330693	0.000529641	FALSE	0.0650731
979	6	44596898	45408421	SCZ	5.79737e-05	9.28513e-05	FALSE	0.27984
980	6	45408422	46430701	SCZ	0.000204062	0.000326827	FALSE	0.134741
981	6	46430702	47313443	SCZ	0.000556426	0.000891177	FALSE	0.00190605
982	6	47313444	48393981	ASD	0.000372263	0.000599572	FALSE	0.205679
982	6	47313444	48393981	SCZ	0.000421985	0.000675855	FALSE	0.0079073
983	6	48393982	49528164	SCZ	0.000231131	0.000370182	FALSE	0.0456562
984	6	49528165	50940767	SCZ	0.000665868	0.00106646	FALSE	0.000128885
985	6	50940768	51826423	ASD	0.00029593	0.000476629	FALSE	0.216782
985	6	50940768	51826423	SCZ	0.000215677	0.00034543	FALSE	0.0646299
986	6	51826424	52598879	ASD	0.000387783	0.00062457	FALSE	0.214357
986	6	51826424	52598879	SCZ	0.000559733	0.000896473	FALSE	0.00177625
987	6	52598880	53425492	SCZ	0.000310582	0.000497432	FALSE	0.0292557
988	6	53425493	54452767	ASD	0.000481071	0.000774821	FALSE	0.136921
988	6	53425493	54452767	SCZ	0.000418286	0.00066993	FALSE	0.00614947
989	6	54452768	55469137	ASD	7.7875e-05	0.000125427	FALSE	0.41229
989	6	54452768	55469137	SCZ	0.000647546	0.00103712	FALSE	5.53433e-05
990	6	55469138	56200985	ASD	0.000222152	0.000357802	FALSE	0.268988
990	6	55469138	56200985	SCZ	0.000261451	0.000418742	FALSE	0.031517
991	6	56200986	57316157	SCZ	0.00035714	0.000571999	FALSE	0.0120554
992	6	57316158	58141889	ASD	0.000217942	0.000351021	FALSE	0.128824
993	6	58141890	61883560	ASD	0.000206335	0.000332326	FALSE	0.152947
995	6	62693129	64010286	SCZ	6.38574e-05	0.000102275	FALSE	0.300812
996	6	64010287	65759861	ASD	0.000305111	0.000491417	FALSE	0.246788
996	6	64010287	65759861	SCZ	0.000342029	0.000547797	FALSE	0.023418
997	6	65759862	66445495	SCZ	0.000477604	0.000764935	FALSE	0.000367439
998	6	66445496	67036787	ASD	0.000676797	0.00109006	FALSE	0.0172969
998	6	66445496	67036787	SCZ	0.000501527	0.000803251	FALSE	3.58426e-05
999	6	67036788	67559694	ASD	0.000153513	0.00024725	FALSE	0.322916
999	6	67036788	67559694	SCZ	0.000129954	0.000208136	FALSE	0.155721
1000	6	67559695	68547494	SCZ	3.23097e-05	5.17476e-05	FALSE	0.39673
1001	6	68547495	69294227	ASD	0.000588927	0.000948536	FALSE	0.0874476
1001	6	68547495	69294227	SCZ	0.000732402	0.00117302	FALSE	1.26693e-05
1002	6	69294228	70363348	SCZ	0.000741202	0.00118712	FALSE	6.68098e-06
1003	6	70363349	71610787	ASD	0.000635103	0.00102291	FALSE	0.114365
1003	6	70363349	71610787	SCZ	0.0003505	0.000561364	FALSE	0.0356178
1004	6	71610788	72290723	ASD	0.000268884	0.000433069	FALSE	0.242552
1004	6	71610788	72290723	SCZ	0.000320613	0.000513497	FALSE	0.0169327
1005	6	72290724	73170168	SCZ	0.000639319	0.00102394	FALSE	6.93853e-05
1006	6	73170169	74401506	ASD	0.000488473	0.000786743	FALSE	0.159452
1006	6	73170169	74401506	SCZ	0.000488447	0.000782301	FALSE	0.00448288
1007	6	74401507	75461313	SCZ	0.000263676	0.000422305	FALSE	0.0393738
1009	6	77274031	78168731	SCZ	0.000312467	0.000500451	FALSE	0.0251407
1010	6	78168732	78959762	ASD	4.12364e-05	6.64159e-05	FALSE	0.429731
1010	6	78168732	78959762	SCZ	9.66404e-05	0.00015478	FALSE	0.190157
1011	6	78959763	79859903	SCZ	0.000141417	0.000226494	FALSE	0.123734
1012	6	79859904	80693927	ASD	5.48298e-05	8.83098e-05	FALSE	0.440343
1012	6	79859904	80693927	SCZ	0.000423477	0.000678245	FALSE	0.00793738
1013	6	80693928	81567706	SCZ	0.000485993	0.00077837	FALSE	0.000307262
1014	6	81567707	82388204	ASD	0.000124023	0.000199753	FALSE	0.331591
1014	6	81567707	82388204	SCZ	4.12454e-05	6.6059e-05	FALSE	0.34134
1015	6	82388205	83571953	SCZ	0.000432258	0.000692308	FALSE	0.00951129
1016	6	83571954	85038134	ASD	1.55246e-05	2.50042e-05	FALSE	0.475587
1016	6	83571954	85038134	SCZ	0.000971259	0.00155558	FALSE	6.00751e-07
1017	6	85038135	85837203	SCZ	0.000682755	0.00109351	FALSE	1.37579e-05
1018	6	85837204	86818669	SCZ	0.000115533	0.000185038	FALSE	0.172052
1019	6	86818670	87516322	SCZ	0.000211148	0.000338177	FALSE	0.0665312
1020	6	87516323	88499745	SCZ	0.000219152	0.000350996	FALSE	0.0576447
1021	6	88499746	89974267	ASD	0.000709708	0.00114307	FALSE	0.127833
1021	6	88499746	89974267	SCZ	0.000336016	0.000538166	FALSE	0.069149
1022	6	89974268	91097024	SCZ	0.000520236	0.000833215	FALSE	0.0042311
1023	6	91097025	92015279	SCZ	0.000348874	0.000558759	FALSE	0.0229069
1024	6	92015280	92953798	SCZ	0.000492952	0.000789516	FALSE	0.0025304
1025	6	92953799	93696825	SCZ	0.000932067	0.00149281	FALSE	5.03492e-08
1026	6	93696826	95176337	SCZ	0.000715178	0.00114544	FALSE	0.000532207
1027	6	95176338	96480153	SCZ	0.000546792	0.000875747	FALSE	0.000349868
1028	6	96480154	98173003	ASD	0.000657096	0.00105833	FALSE	0.10434
1028	6	96480154	98173003	SCZ	0.000485149	0.000777019	FALSE	0.00654028
1029	6	98173004	99678876	ASD	0.000504345	0.000812307	FALSE	0.169387
1029	6	98173004	99678876	SCZ	0.000114481	0.000183353	FALSE	0.267088
1030	6	99678877	100878645	SCZ	0.000271682	0.000435128	FALSE	0.0713016
1031	6	100878646	101793542	SCZ	7.17823e-05	0.000114967	FALSE	0.254278
1032	6	101793543	102637706	SCZ	0.000303686	0.000486387	FALSE	0.0309418
1033	6	102637707	103612625	ASD	9.54659e-05	0.000153759	FALSE	0.387492
1033	6	102637707	103612625	SCZ	0.000154066	0.000246754	FALSE	0.130344
1034	6	103612626	104209796	ASD	0.000143108	0.000230491	FALSE	0.300162
1034	6	103612626	104209796	SCZ	0.00026332	0.000421736	FALSE	0.0106152
1035	6	104209797	104951344	SCZ	0.000633803	0.00101511	FALSE	2.76315e-05
1036	6	104951345	106053915	SCZ	0.000215486	0.000345125	FALSE	0.0966046
1037	6	106053916	107309327	SCZ	0.000460207	0.000737073	FALSE	0.0235832
1038	6	107309328	109043244	SCZ	0.000911409	0.00145972	FALSE	2.86991e-05
1039	6	109043245	110647842	SCZ	0.000459115	0.000735323	FALSE	0.00351639
1040	6	110647843	111363443	ASD	0.000113275	0.000182443	FALSE	0.370858
1040	6	110647843	111363443	SCZ	0.000437015	0.000699927	FALSE	0.00181993
1041	6	111363444	112342873	SCZ	0.00041671	0.000667407	FALSE	0.00690166
1042	6	112342874	113705003	SCZ	0.00059485	0.000952717	FALSE	0.00201933
1043	6	113705004	115062811	ASD	0.000906183	0.00145951	FALSE	0.043509
1043	6	113705004	115062811	SCZ	0.000412556	0.000660754	FALSE	0.0159721
1044	6	115062812	116132147	ASD	0.000363745	0.000585854	FALSE	0.161856
1044	6	115062812	116132147	SCZ	0.000231859	0.000371348	FALSE	0.0457164
1045	6	116132148	117674076	SCZ	0.000380479	0.000609379	FALSE	0.0205587
1046	6	117674077	118529071	SCZ	0.000631195	0.00101093	FALSE	5.29234e-05
1047	6	118529072	119451294	ASD	0.000241692	0.000389273	FALSE	0.248747
1047	6	118529072	119451294	SCZ	0.000413946	0.00066298	FALSE	0.00231666
1048	6	119451295	120339244	ASD	0.000661128	0.00106482	FALSE	0.039826
1048	6	119451295	120339244	SCZ	0.000479835	0.000768508	FALSE	0.000461284
1049	6	120339245	121087444	SCZ	0.00036917	0.000591266	FALSE	0.00217214
1050	6	121087445	121908063	ASD	3.5693e-05	5.74878e-05	FALSE	0.440411
1050	6	121087445	121908063	SCZ	0.000353724	0.000566527	FALSE	0.00434877
1051	6	121908064	122929290	SCZ	0.000457983	0.000733509	FALSE	0.000761845
1052	6	122929291	123854857	ASD	0.000545334	0.000878324	FALSE	0.137376
1052	6	122929291	123854857	SCZ	0.000671401	0.00107532	FALSE	0.000282869
1053	6	123854858	125365054	SCZ	0.000820622	0.00131432	FALSE	0.000438391
1054	6	125365055	127545459	SCZ	0.000265682	0.000425519	FALSE	0.108303
1055	6	127545460	128763380	ASD	0.000269012	0.000433275	FALSE	0.264104
1055	6	127545460	128763380	SCZ	0.000315738	0.000505689	FALSE	0.0278521
1056	6	128763381	129850178	SCZ	0.000292721	0.000468824	FALSE	0.0380674
1057	6	129850179	130550137	SCZ	0.000472097	0.000756115	FALSE	0.00795136
1058	6	130550138	131457164	SCZ	0.000518012	0.000829653	FALSE	0.000691385
1059	6	131457165	132890694	SCZ	0.000401009	0.000642259	FALSE	0.0287514
1060	6	132890695	134313643	ASD	0.000556103	0.000895668	FALSE	0.166614
1060	6	132890695	134313643	SCZ	0.000546861	0.000875857	FALSE	0.00588183
1061	6	134313644	135544083	ASD	0.000535729	0.000862854	FALSE	0.181167
1062	6	135544084	137553212	SCZ	0.000408432	0.000654148	FALSE	0.0336641
1063	6	137553213	138825721	SCZ	0.000158695	0.000254167	FALSE	0.221918
1064	6	138825722	139716713	ASD	0.000602525	0.000970436	FALSE	0.103539
1064	6	138825722	139716713	SCZ	0.000373343	0.000597949	FALSE	0.0174492
1065	6	139716714	141449453	ASD	8.48502e-05	0.000136661	FALSE	0.429511
1065	6	139716714	141449453	SCZ	0.000624139	0.000999626	FALSE	0.00168722
1066	6	141449454	143083347	SCZ	0.000734205	0.00117591	FALSE	0.000124904
1067	6	143083348	144791455	ASD	0.000113955	0.000183538	FALSE	0.425034
1067	6	143083348	144791455	SCZ	0.000538583	0.0008626	FALSE	0.016302
1068	6	144791456	145778282	ASD	0.000690343	0.00111188	FALSE	0.0509757
1068	6	144791456	145778282	SCZ	0.000490635	0.000785806	FALSE	0.00109253
1069	6	145778283	147015882	ASD	0.000549381	0.000884842	FALSE	0.0813979
1069	6	145778283	147015882	SCZ	0.000647892	0.00103767	FALSE	2.34208e-05
1070	6	147015883	148184844	SCZ	0.000206546	0.000330805	FALSE	0.13693
1071	6	148184845	149278798	ASD	0.000779786	0.00125594	FALSE	0.11344
1071	6	148184845	149278798	SCZ	0.00032759	0.000524671	FALSE	0.0793764
1072	6	149278799	150635315	ASD	0.00037591	0.000605447	FALSE	0.254727
1072	6	149278799	150635315	SCZ	0.000470638	0.000753779	FALSE	0.0149249
1073	6	150635316	151629954	SCZ	0.000593711	0.000950893	FALSE	0.00536945
1074	6	151629955	152376499	ASD	0.000263802	0.000424884	FALSE	0.279991
1074	6	151629955	152376499	SCZ	0.00023902	0.000382816	FALSE	0.0822925
1075	6	152376500	153082361	SCZ	0.00029742	0.00047635	FALSE	0.0450369
1076	6	153082362	153791461	ASD	0.000507131	0.000816794	FALSE	0.116846
1076	6	153082362	153791461	SCZ	8.18479e-05	0.000131088	FALSE	0.284641
1077	6	153791462	154462010	ASD	5.66536e-06	9.12472e-06	FALSE	0.476661
1077	6	153791462	154462010	SCZ	0.000119194	0.000190902	FALSE	0.163309
1078	6	154462011	155523957	SCZ	9.89979e-05	0.000158556	FALSE	0.328817
1079	6	155523958	156762740	ASD	0.000265159	0.00042707	FALSE	0.331968
1079	6	155523958	156762740	SCZ	0.000289367	0.000463453	FALSE	0.106216
1080	6	156762741	158220143	ASD	7.56341e-06	1.21817e-05	FALSE	0.485935
